id,density
mp-542996,10.26388086
mp-13758,8.031964019
mp-1203700,4.659913266
mp-1196981,5.552236502
mp-7936,4.242441212
mp-772295,6.351672858
mp-9007,2.825260629
mp-1218894,3.888081578
mp-557773,4.736072041
mp-752445,2.606350155
mp-3033,6.063976018
mp-752443,2.788764222
mp-570606,6.547211927
mp-24034,1.594431666
mp-5929,2.0353472
mp-5477,2.98146466
mp-30105,4.488008106
mp-3953,2.607924098
mp-542289,5.121947395
mp-1220915,5.211997497
mp-753066,4.14670664
mp-1321,6.394263934
mp-561103,7.488172127
mp-770618,4.176192536
mp-17143,7.389304291
mp-768610,6.60895335
mp-17100,3.986921738
mp-4805,7.243933629
mp-28030,3.396337761
mp-18740,4.447748301
mp-1103732,5.140427011
mp-8560,2.257255324
mp-35162,5.99105224
mp-12929,5.591516018
mp-5899,6.696642081
mp-4417,2.742092689
mp-760513,7.924975701
mp-27624,2.878369317
mp-1186,3.307469233
mp-3277,3.437809725
mp-3540,4.815589687
mp-30250,5.564904831
mp-27726,1.400395031
mp-7848,2.10330828
mp-560670,3.527292394
mp-13196,6.938295318
mp-10759,5.536591818
mp-22092,3.149274936
mp-16834,4.311277763
mp-1317,7.440822331
mp-3273,2.696533685
mp-1079260,4.828159571
mp-14853,7.449835445
mp-1019557,2.818835583
mp-29549,1.100600916
mp-555118,2.414612512
mp-27792,2.098379728
mp-27614,3.244682059
mp-1219132,8.578163543
mp-532028,3.077773047
mp-16970,2.404791159
mp-677335,2.866229576
mp-29383,4.33418959
mp-28708,4.883130105
mp-15777,5.356208836
mp-540784,3.927662528
mp-14252,4.828571199
mp-27539,7.377988351
mp-3870,4.92730774
mp-625394,4.380742698
mp-1222263,10.27413576
mp-28989,1.708492118
mp-3978,3.531881506
mp-29273,4.495655748
mp-22024,5.291464968
mp-557626,6.460923383
mp-14444,2.742926926
mp-4632,4.358853265
mp-3917,5.945978616
mp-17591,6.530104157
mp-5280,5.452392745
mp-28266,5.431192599
mp-468,3.021262156
mp-1018025,8.244932754
mp-685810,2.866545158
mp-754883,6.040057733
mp-504969,5.304840529
mp-27247,3.679531746
mp-680761,4.909408974
mp-1205383,6.181235771
mp-1094148,7.923637579
mp-1206881,6.607382789
mp-27618,3.080105485
mp-17586,3.187205386
mp-1220713,2.701152246
mp-29789,3.314033073
mp-1196062,4.251137705
mp-25279,3.012184513
mp-23714,3.317781094
mp-625378,1.393672205
mp-984055,2.175743291
mp-865500,6.266217896
mp-27579,2.506458237
mp-558521,3.41231754
mp-9726,3.671388986
mp-27583,3.001683756
mp-15170,8.322818361
mp-8188,3.423675706
mp-1201399,5.193146653
mp-6999,2.218031175
mp-3283,4.088579225
mp-1211506,6.158774413
mp-504952,4.909655574
mp-753774,6.293796031
mp-768348,2.930691207
mp-2452,2.508122367
mp-1206859,6.937933595
mp-2076,4.935219019
mp-1173414,8.574075021
mp-865888,9.777328078
mp-1029699,3.46933139
mp-28626,5.269538677
mp-19323,5.04920316
mp-1191117,7.59630687
mp-28017,3.284706097
mp-1201130,5.849129571
mp-550622,3.967290152
mp-772228,3.04714427
mp-32077,3.184609147
mp-21332,6.168644463
mp-1095603,5.923479134
mp-7100,5.889436057
mp-18049,3.276193161
mp-31488,3.805225361
mp-31030,5.836919324
mp-567291,8.607836161
mp-626000,1.98371498
mp-29488,3.489915504
mp-626724,5.253790701
mp-5618,3.799747514
mp-3928,2.500441438
mp-2892,6.612161715
mp-769971,4.702835117
mp-541289,3.775544157
mp-647218,5.158427715
mp-769271,5.849591534
mp-4452,3.819597589
mp-581229,6.445801975
mp-1207793,5.47858029
mp-864603,8.473485365
mp-16882,4.096277163
mp-5967,7.416116762
mp-1209740,5.943944491
mp-3334,8.078742658
mp-3488,3.345429423
mp-1180150,4.82208297
mp-961697,8.381543074
mp-15521,3.725180403
mp-628768,5.38862746
mp-768166,3.145217937
mp-18784,5.575186988
mp-585184,2.783988053
mp-21532,5.463068306
mp-504482,3.241255083
mp-504831,7.050490534
mp-1208432,7.701889433
mp-18937,4.643588619
mp-18993,6.135671429
mp-3765,3.126305638
mp-676937,8.477660857
mp-559923,2.078960023
mp-8136,8.652385532
mp-1207196,4.817191976
mp-15776,4.915218017
mp-568264,2.888533589
mp-23738,2.568646555
mp-558966,5.125068546
mp-771977,6.491496502
mp-30158,4.539486506
mp-1178362,5.927865902
mp-29150,6.182433023
mp-19442,5.988016322
mp-29938,5.67970431
mp-2352,2.350349561
mp-14649,6.383251751
mp-1202567,3.812832557
mp-22660,6.868134426
mp-35236,5.964225492
mp-18510,4.373033363
mp-567931,5.226637834
mp-1275946,4.442525028
mp-1211549,6.393816824
mp-1683,5.205999365
mp-1211142,3.815056567
mp-4533,2.540293241
mp-771957,8.879449463
mp-625447,4.591958645
mp-7959,6.15621711
mp-759840,2.983136747
mp-772900,6.765814962
mp-697671,3.24589388
mp-4589,5.095008049
mp-770754,3.19350124
mp-27673,3.037006925
mp-28150,5.294185872
mp-34579,4.047250597
mp-1219240,7.762527517
mp-558238,5.444976182
mp-24290,1.662827632
mp-545598,7.735610511
mp-14817,3.171580489
mp-20845,7.744591176
mp-29073,6.183431629
mp-5614,1.646616823
mp-11019,6.043912089
mp-752467,3.985365503
mp-849323,2.982028405
mp-7566,4.579011646
mp-504934,4.425329221
mp-5616,3.528107159
mp-656887,5.600675622
mp-531948,5.254018213
mp-865280,7.34710715
mp-8235,2.01186521
mp-5285,3.796933167
mp-31354,7.501498938
mp-10474,2.264945699
mp-1220430,5.564861709
mp-756919,3.240941713
mp-17412,6.394893829
mp-647391,3.146932839
mp-1071955,1.709847754
mp-4659,3.678932837
mp-772186,3.283170334
mp-19037,5.453484766
mp-28255,5.546971245
mp-30291,7.081406167
mp-36165,3.363562851
mp-23737,1.693406149
mp-648932,2.603466873
mp-864942,2.763826347
mp-687090,4.536277357
mp-19068,5.900443426
mp-510456,3.371914002
mp-23058,5.724750697
mp-4736,3.222094334
mp-17114,6.887363626
mp-1204624,3.124335159
mp-1238219,7.544927868
mp-554001,5.533589104
mp-8065,3.46396311
mp-3952,5.60183557
mp-13820,6.075202621
mp-1095586,1.931297973
mp-562434,6.754253372
mp-961693,9.634347777
mp-14495,2.773590246
mp-29136,4.691465073
mp-571575,4.691529354
mp-8346,7.176704156
mp-23033,3.955978688
mp-768313,7.481159376
mp-674333,2.42289919
mp-863066,8.14538292
mp-697030,3.52963921
mp-24428,1.654836748
mp-7937,4.103609411
mp-19300,5.660250194
mp-769582,7.074788288
mp-14118,2.914865018
mp-677237,7.758045838
mp-25250,3.150440343
mp-5840,3.337748169
mp-4769,2.906281586
mp-504210,2.487214436
mp-625403,4.681516612
mp-10368,6.274965979
mvc-15350,5.01959496
mp-1205338,3.535055748
mp-722890,4.208059719
mp-8203,2.52157574
mp-16163,7.314836928
mp-18734,5.697248475
mp-17822,7.276529846
mp-2931,3.336254064
mp-3642,4.470861
mp-3324,5.399429081
mp-17838,5.805423285
mp-3368,4.734925202
mp-552120,3.832736265
mp-3584,5.257829845
mp-733604,3.083207057
mp-1192424,2.957491671
mp-5581,3.060636807
mp-29276,3.058118782
mp-708,5.96970124
mp-961665,3.395852187
mp-28957,2.748502701
mp-4351,2.031030963
mp-30957,3.426097251
mp-7500,2.568895511
mp-772191,7.619737202
mp-3491,5.373398159
mp-554583,3.383759447
mp-558487,3.395555721
mp-752658,5.426564398
mp-1195509,3.884146221
mp-2340,2.524002783
mp-1017578,11.6836673
mp-643061,4.090927669
mp-8957,3.909481301
mp-5525,2.746107798
mp-26744,3.304857067
mp-1103604,4.383809043
mp-17673,8.719300292
mp-4851,4.629144652
mp-1210377,4.299358291
mp-755558,5.425623691
mp-7423,8.043308511
mp-7908,4.705688468
mp-1200695,3.948193415
mp-5843,3.401439566
mp-7264,3.500237507
mp-27774,2.093644399
mp-4394,6.725270826
mp-3338,3.782712419
mp-19458,4.944520138
mp-37458,2.112850591
mp-11022,5.387554022
mp-531195,4.390472521
mp-505346,6.303551916
mp-1189305,4.131149428
mp-1195324,5.527855464
mp-8058,4.619263014
mp-7907,4.145149539
mp-540696,3.627989928
mp-772156,6.376963173
mp-8946,5.171493693
mp-7440,2.052499902
mp-33940,6.351525615
mp-757860,5.897924398
mp-7020,3.970553873
mp-1225362,6.997666106
mp-759655,5.597428663
mp-14424,2.67747159
mp-5449,3.409636467
mp-867943,3.611613038
mp-12673,8.919845336
mp-12192,5.625570595
mp-1209756,3.795406127
mp-862787,4.533450711
mp-18960,5.791542545
mp-4991,7.600889175
mp-1105095,4.01634484
mp-12286,6.788002434
mp-504886,7.514705303
mp-17886,3.561967736
mp-13753,3.309921555
mp-1223129,2.317321591
mp-1199430,7.248802643
mp-556937,2.957480103
mp-1191667,5.205913531
mp-12944,6.270343325
mp-1203372,7.371738488
mp-30983,2.218816295
mp-19247,3.65369544
mp-21137,5.824536011
mp-15382,3.465314336
mp-18340,7.091920022
mp-643756,4.22152156
mp-27915,2.374685782
mp-3594,7.460512795
mp-680298,6.443350969
mp-18258,7.610183993
mp-3652,10.32306741
mp-638261,5.758162395
mp-1198370,3.03678261
mp-22697,4.253247953
mp-29529,3.651843011
mp-1101397,6.199401174
mp-4511,5.700134245
mp-1183302,5.356669132
mp-560008,2.195508994
mp-1029705,2.757657928
mp-4117,2.361940262
mp-625468,5.433989901
mp-29888,3.582711013
mp-31454,11.28852753
mp-641010,6.138638776
mp-12237,3.399851647
mp-31629,7.752359592
mp-2414,1.972769346
mp-556335,2.915666104
mp-18051,5.36109904
mp-28883,3.351268292
mp-504510,3.152644306
mp-5279,4.251137725
mp-28216,7.216078574
mp-753301,4.514109712
mp-9646,3.334728375
mp-558149,1.814888609
mp-554845,3.987558661
mp-579125,3.237424201
mp-1019593,3.134363104
mp-539,3.436496462
mp-5328,3.165744226
mp-643738,3.05263679
mp-31123,7.749422796
mp-1237008,7.610024542
mp-552185,4.141311737
mp-4790,6.949874744
mp-29776,9.503644562
mp-1196764,3.321323911
mp-4871,3.431045589
mp-18803,4.882345647
mp-3884,7.857516278
mp-1179800,6.760346214
mp-36111,1.897717916
mp-560029,4.798224001
mp-30537,3.446017652
mp-3789,4.078178376
mp-2883,7.177847302
mp-12193,5.891399497
mp-1216536,10.05747167
mp-13998,2.471970282
mp-10182,3.592060483
mp-31232,5.413396284
mp-977410,8.713546806
mp-5012,2.458383181
mp-4396,3.041012715
mp-23804,2.776777432
mp-1222782,8.470294022
mp-27187,4.266620754
mp-21947,3.668253896
mp-29265,3.911645532
mp-4661,3.753752506
mp-1191365,5.955324455
mp-28608,4.703721455
mp-11677,4.134515493
mp-8133,3.919723129
mp-771106,3.457736663
mp-865640,9.276389351
mp-775149,2.630554105
mp-1200186,3.533205692
mp-9960,6.687686745
mp-617281,5.956751866
mp-861605,7.806884145
mp-772787,3.881461429
mp-625402,5.129053577
mp-4078,5.347820182
mp-698114,3.573138537
mp-1198201,3.35557261
mp-27837,2.072712384
mp-1960,1.962800156
mp-1216384,3.596721186
mp-3688,7.967471187
mp-27377,4.176195482
mp-23675,2.186521425
mp-1211612,6.015476399
mp-559283,2.723957938
mp-974482,6.730043966
mp-14535,3.239151181
mp-1209906,5.689495375
mp-626151,4.455577325
mp-643009,2.562012621
mp-13199,5.852488092
mp-1210032,6.244262554
mp-1191139,7.168377048
mp-752573,2.642582111
mp-762369,7.515569108
mp-19334,4.695049598
mp-14708,6.907833086
mp-17066,5.432863622
mp-756506,3.408242855
mp-865681,8.522604191
mp-1193569,4.141000515
mp-21757,5.618896425
mp-26226,2.982130304
mp-17458,3.69453906
mp-11020,6.929419783
mp-5634,6.514181515
mp-1100408,11.20249882
mp-1211987,6.025387948
mp-1208698,3.638631361
mp-757192,3.474961554
mp-2691,5.300489339
mp-17904,5.729321803
mp-561725,3.690840924
mp-558930,2.965426312
mp-768453,3.807430572
mp-5348,2.898973082
mp-30292,6.382237679
mp-505679,3.588595374
mp-26728,2.765788276
mp-24199,2.156241152
mp-1247,10.56884427
mp-28970,4.606050314
mp-755311,7.139404457
mp-32635,3.498814952
mp-643683,4.813474704
mp-9595,5.954351224
mp-1202425,3.433371596
mp-753421,7.984229257
mp-1209241,1.787297452
mp-1190994,6.097618026
mp-542339,5.267918612
mp-530331,4.550638512
mp-4086,6.5769684
mp-1205391,7.179585822
mp-3637,5.055686935
mp-768762,7.632299068
mp-3378,7.508740829
mp-8181,4.945453705
mp-560082,6.661521512
mp-19133,4.069881875
mp-19163,6.025777737
mp-31008,2.461188546
mp-755013,4.429785748
mp-779590,5.168864071
mp-2955,2.949297513
mvc-6139,5.722148824
mp-2921,6.801126125
mp-754329,6.808462517
mp-23918,1.957750694
mp-9488,7.047834555
mp-21892,5.239673513
mp-27939,3.505819979
mp-1213500,2.429581411
mp-561877,7.58260935
mp-642996,3.690545539
mp-781861,5.580355789
mp-769366,6.746027187
mp-1206514,3.518005204
mp-10408,2.096868965
mp-1078295,4.023223118
mp-15560,3.16603518
mp-924128,10.34045818
mp-1103324,5.466200146
mp-19992,6.552807251
mp-16800,2.429043839
mp-560692,3.705609702
mp-540716,7.731405262
mp-542831,6.613779962
mp-15239,6.377141429
mvc-15041,4.541386
mp-570443,6.458569277
mp-2650,1.69679199
mp-16811,7.441646773
mp-1192510,4.503689176
mp-745012,4.023174803
mp-30875,6.451610675
mp-772820,8.441618855
mp-1227227,5.544442238
mp-570623,6.337996395
mp-1198625,1.017185423
mp-1213976,1.973711547
mp-13979,4.307271272
mp-769173,6.241158724
mp-555377,5.168494853
mp-779424,8.220065166
mp-685991,1.678999604
mp-1186878,4.95226245
mp-3370,6.024946184
mp-3297,3.464714495
mp-28969,4.522471625
mp-683945,6.246351215
mp-18494,6.055464341
mp-30239,3.021079952
mp-20928,8.737894543
mp-14422,2.372080062
mp-29072,6.146944652
mp-5158,1.990465507
mp-1183115,8.546776265
mp-28744,5.40592426
mp-28553,3.967261359
mp-27150,3.137098201
mp-1223799,9.823267924
mp-28146,5.571646671
mp-642807,6.165389409
mp-1103261,9.233873776
mp-20178,5.187729311
mp-1213482,3.587070627
mp-13546,4.856435101
mp-770806,6.106304136
mp-1029852,4.368982575
mp-1219954,7.414152473
mp-758337,2.291571872
mp-12669,7.77061705
mvc-9963,4.847531749
mp-1029863,4.398261894
mp-755689,5.066135737
mp-23791,1.460451193
mp-3556,8.430095389
mp-17363,7.991437741
mp-1225447,9.9284675
mp-18253,4.487923184
mp-1019377,2.334148481
mp-4406,2.852170053
mp-9755,8.265722259
mp-761010,2.706348372
mp-3667,1.71821052
mp-29094,5.566445085
mp-28943,4.072489916
mp-1019732,4.566559151
mp-1201972,7.393696458
mp-1181559,0.993137669
mp-1208801,3.500806086
mp-1211478,6.18254562
mp-1029595,4.55204312
mp-570315,2.822325779
mp-19721,6.64321542
mp-1184037,2.65307907
mp-22638,5.873847722
mp-8470,5.018030413
mp-13643,6.783131379
mp-774557,7.765817205
mp-1193658,5.477902871
mp-1212640,7.174265549
mp-7173,9.198599704
mp-29082,4.764709984
mp-685633,6.961117838
mp-5680,2.73787352
mp-23879,2.197721272
mp-1221315,3.180069251
mp-23870,1.417181215
mp-3151,5.700585303
mp-568021,7.974376657
mp-755804,9.188887172
mp-554278,3.615940061
mp-7288,3.715627619
mp-13641,5.633653452
mp-22524,2.952562671
mp-1201682,6.552361402
mp-5966,7.260587885
mp-5418,3.433186438
mp-31455,8.23361857
mp-687234,4.257447815
mp-18732,4.948071871
mp-19260,5.625991833
mp-1106183,2.004057402
mp-30980,4.251370518
mp-1212841,8.032231284
mp-541582,8.378113153
mp-34337,1.524079075
mp-4019,3.940464343
mp-15438,2.784047623
mp-1208214,3.77788497
mp-774472,5.470769746
mp-375,6.57468245
mp-20820,4.309476191
mp-30847,9.925802909
mp-21179,7.548954776
mp-643108,5.732086428
mp-1249,3.034476004
mp-643905,2.396280004
mp-1019581,2.418193462
mp-29204,1.786556322
mp-15013,2.310307333
mp-19009,6.617519556
mp-19387,7.530508602
mp-652364,1.907775512
mp-5836,6.52379772
mp-29149,1.664422448
mp-31755,7.899454484
mp-14134,7.667272217
mp-9922,5.091838099
mp-1084778,5.301948839
mp-554326,2.727467591
mp-559530,3.148013416
mp-555129,5.17417871
mp-559014,6.49509531
mp-7914,3.448480176
mp-31014,2.389293404
mp-31415,7.036016206
mp-1340,4.767617754
mp-1029312,3.853054429
mp-23426,6.009409613
mp-22766,5.367326333
mp-961687,7.995516064
mp-754605,7.422133455
mp-23710,1.423870416
mp-31122,7.589572828
mp-757224,5.044883759
mp-5928,3.000015221
mp-15577,5.767887686
mp-5207,2.420141099
mp-1173297,9.118072321
mp-29731,7.073997853
mp-570276,6.949384388
mp-625359,5.810802544
mp-23009,3.471369705
mp-1602,1.61508965
mp-558940,5.332892091
mp-20402,9.624003164
mp-1202537,3.271540495
mp-1100867,8.097974796
mp-5350,3.653629382
mp-38970,5.226649508
mp-2292,5.839900663
mp-654139,5.10086015
mp-19097,4.108906965
mp-3211,6.221851592
mp-28351,6.840052541
mp-1029869,3.041028409
mp-752459,6.557688
mp-560349,6.052951154
mp-8128,5.241535004
mp-754027,5.675271893
mp-31124,5.158786786
mp-2682,8.478685738
mp-771031,7.644113016
mp-28695,1.402347626
mp-1202893,4.575377988
mp-1206912,9.577455737
mp-18835,3.57556372
mp-643,9.884017018
mp-9921,3.377376728
mp-623854,4.038072759
mp-15437,2.469283561
mp-5122,1.91072825
mp-12668,7.501302638
mp-5274,5.935302147
mp-557920,3.617014158
mp-1191378,7.818939325
mp-1210775,8.726937317
mp-2513,10.27381326
mp-31049,6.585657951
mp-555349,5.265120386
mp-31116,5.67043566
mp-760098,6.709131861
mp-30228,1.212585781
mp-4202,3.938727139
mp-1202671,4.944850635
mp-780561,6.094259938
mp-774193,6.704371863
mp-1173034,9.358222095
mp-31097,1.224814377
mp-1221515,4.910063633
mp-626173,7.413421522
mp-30006,2.833237429
mp-755135,6.444209281
mp-4387,5.252253718
mp-556168,2.575010736
mp-554423,2.62913508
mp-19149,4.599449327
mp-29455,5.417313668
mp-28232,3.551494261
mp-1201301,6.156811342
mp-1239,8.931919428
mp-3666,7.178371518
mp-559537,2.787651888
mp-573376,6.928026587
mp-601867,4.517936168
mp-654301,3.18757499
mp-4190,4.950347295
mp-754712,1.884822282
mp-7858,7.009875967
mp-570822,7.210891655
mp-1207835,8.547007232
mp-2920,6.371511635
mp-31517,8.075397481
mp-15225,5.245602662
mp-5965,7.014793725
mp-1008680,9.749869626
mp-540688,6.55663255
mp-35647,7.890306213
mp-18137,4.329144568
mp-4591,4.924027887
mp-22198,5.38177718
mp-557909,3.029805594
mp-5913,4.695646133
mp-12645,6.480360456
mp-1540712,3.56320265
mp-1190998,5.009687324
mp-14214,4.11073906
mp-31016,4.094046056
mp-3062,5.808394157
mp-29104,4.379153811
mp-2789,1.662016054
mp-28371,4.067172706
mp-4230,6.159752563
mp-1207448,10.45893185
mp-18883,5.329813546
mp-1173356,8.606990558
mp-1173377,8.804189718
mp-1619,3.952256738
mp-8042,5.811092548
mp-23713,1.959076364
mp-31250,6.5658216
mp-1208980,4.097366573
mp-16025,2.714281526
mp-1183042,8.829904985
mp-753802,3.338163574
mp-218,6.961765871
mp-770771,4.512476367
mp-574338,5.246408179
mp-753993,3.0573657
mp-34293,6.449455512
mp-15576,7.1434027
mp-27998,3.886866316
mp-772185,5.389125233
mp-675798,5.451083002
mp-3393,4.016682677
mp-14152,6.347343948
mp-5126,3.722453849
mp-1078552,4.640312916
mp-1198991,2.128184702
mp-765466,5.769612768
mp-29754,3.271154718
mp-18388,5.136656575
mp-542070,2.482550454
mp-9841,3.723311259
mp-769345,9.127625132
mp-5732,4.568742658
mp-19426,5.838608871
mp-961698,3.644679973
mp-556017,5.074302298
mp-32533,5.928031548
mp-17926,8.154668439
mp-1102486,5.217797439
mp-19007,3.748243865
mp-8979,7.95003739
mp-540798,2.085665824
mp-4156,4.032147565
mp-769915,5.586080496
mp-697977,2.876024845
mp-1286807,4.338263119
mp-29502,3.958332584
mp-8278,3.235438937
mp-24341,2.114916235
mp-766093,5.43301753
mp-3974,4.720123283
mp-981511,5.541796047
mp-541844,12.50157344
mp-5800,6.6383645
mp-29526,2.587915719
mp-27656,2.355229599
mp-1079758,6.916818288
mp-504801,7.62024175
mp-5767,5.816342596
mp-2940,6.443105616
mp-1183048,10.01726059
mp-768978,3.516686664
mp-1173352,8.928950919
mp-5733,2.818933202
mp-5152,5.34739759
mp-643002,5.456167141
mp-13775,5.352853446
mp-5295,5.639818614
mp-779763,6.555812545
mp-1201710,3.744363857
mp-752425,6.701783878
mp-17914,4.25223025
mp-753821,6.273014379
mp-17922,2.813456132
mp-753287,5.517150908
mp-625150,2.994110049
mp-4325,3.474870444
mp-14289,4.122515849
mp-1100415,8.232273457
mp-15960,2.183757904
mp-770092,3.853251462
mp-974267,1.329648337
mp-19522,4.819668103
mp-11773,6.532450645
mp-13627,6.444412657
mp-29226,4.083633193
mp-561441,4.700750936
mp-4200,3.585444648
mp-1020122,2.381775119
mp-1208125,7.454274761
mp-760403,6.646018539
mp-23850,1.30821422
mp-5175,5.442992486
mp-2395,7.531757182
mp-977443,9.713002976
mp-1173104,9.573608787
mp-5156,3.666206501
mp-1190245,8.761924979
mp-1189811,8.077414121
mp-12670,7.991776797
mp-5444,5.582878228
mp-5190,5.256554736
mp-532160,2.643993156
mp-30986,3.719504151
mp-1211678,2.284718978
mp-3901,6.016376614
mp-1212301,8.170870284
mp-4340,5.666736574
mp-5920,3.245853602
mp-23703,0.824862689
mp-14093,7.861291514
mp-5548,7.973791076
mp-644307,1.727118727
mp-24694,2.490184646
mp-556489,7.940150242
mp-29145,0.844611564
mp-755190,7.0983386
mp-644097,3.392537616
mp-4875,8.577403298
mp-7770,5.301563193
mp-755352,6.523326584
mp-644492,7.580464193
mp-23730,1.498808579
mp-674459,5.563987671
mp-28580,3.405541229
mp-556639,6.941293185
mp-1198436,2.534910548
mp-14964,7.233458891
mp-34022,4.580883011
mp-1194159,6.092385481
mp-19803,6.640057199
mp-19817,5.456268489
mp-541715,4.370936227
mp-1029967,5.101241939
mp-924130,7.230097039
mp-560132,5.816669617
mp-15575,7.24732371
mp-1192374,4.296694097
mp-672,4.575652564
mp-27576,3.851920554
mp-28160,2.500824205
mp-542148,2.900333256
mp-27479,7.474290204
mp-756479,9.668195139
mp-17559,4.604109048
mp-555109,7.335988973
mp-31493,4.677354068
mp-17715,7.408064007
mp-3872,2.506128976
mp-17177,5.373026325
mp-3236,5.944984045
mp-5803,3.184317313
mp-29249,4.441143582
mp-15500,3.425914493
mp-1072208,8.140658039
mp-1197377,2.780985099
mp-1225510,9.688367798
mp-3245,6.998384627
mp-4421,7.608274278
mp-555747,9.543596074
mp-757365,7.317436219
mp-4481,2.890533661
mp-17101,4.493018848
mp-752686,7.794805264
mp-559756,5.79509929
mp-4531,2.124228815
mp-7262,4.900162045
mp-4709,5.821263648
mp-1093991,10.12956712
mp-31110,7.015068665
mp-12647,6.800064872
mp-886,5.680273183
mp-17364,9.908108092
mp-22598,6.751274626
mp-4747,4.621999141
mp-560076,7.640265216
mp-1027692,4.300580707
mp-1182867,7.187899025
mp-13703,2.669111977
mp-754825,6.820327023
mp-27588,2.532962681
mp-770816,6.844953538
mp-10133,5.68358679
mp-1100391,4.205815194
mp-662543,2.609847938
mp-990440,3.956541935
mp-17677,4.278573294
mp-30975,2.424376819
mp-5909,4.560904923
mp-505687,3.985287697
mp-770406,7.542855333
mp-21945,8.92435633
mp-1427,9.495146487
mp-505727,1.620915513
mp-3829,5.356919475
mp-29374,4.808538109
mp-569686,5.604346408
mp-28423,4.643885191
mp-754359,5.323587463
mp-771323,7.053011956
mp-37614,4.400829086
mp-12236,7.348179842
mp-568450,2.673731154
mp-1204970,8.012247238
mp-1105535,3.560167638
mp-3285,7.460055551
mp-12671,8.209742346
mp-27698,5.814642206
mp-505686,6.671446236
mp-5132,4.126029671
mp-753401,3.519534538
mp-559319,3.578399353
mp-4104,5.939537989
mp-3443,6.26598661
mp-38951,5.143199215
mp-23267,1.658328703
mp-5637,5.370846708
mp-28693,3.798746173
mp-7601,4.819142899
mp-382,9.379557129
mp-12894,4.789261852
mp-752414,6.65090486
mp-4842,3.204055473
mp-17235,5.059768451
mp-961713,10.15542863
mp-1212828,8.319334774
mp-29373,4.449152086
mp-768505,8.013989564
mp-28244,5.961792285
mp-31303,6.127943603
mp-753,6.144086677
mp-871,6.333879998
mp-3144,7.078433511
mp-10970,6.676896638
mp-31117,5.948752275
mp-4056,3.818976752
mp-1195471,7.477936792
mp-1208880,6.248348864
mp-27927,4.164169961
mp-5515,2.411213393
mp-4824,3.454651737
mp-18827,3.180781473
mp-581644,4.262086954
mp-29677,7.74666415
mp-625054,3.004164409
mp-22936,2.779581585
mp-9581,7.711503107
mp-31358,3.123484954
mp-730,8.957968473
mp-5263,2.976419797
mp-553961,4.627890644
mp-770998,8.316528073
mp-3748,4.978571486
mp-759342,4.387195983
mp-9371,7.477902633
mp-9571,4.959876914
mp-8279,5.350860455
mp-768695,6.816196763
mp-23702,1.120308935
mp-757031,3.429076235
mp-9751,3.952709065
mp-780572,4.355607915
mp-1205409,4.871255421
mp-1208442,8.126869633
mp-680380,6.306452872
mp-555344,5.397473327
mp-16969,7.315484053
mp-5024,2.817355229
mp-5380,2.57417312
mp-29546,3.309771046
mp-672212,4.202006492
mp-4006,6.057410245
mp-1205351,5.877431263
mp-1205113,2.000616434
mp-27863,2.642278213
mp-5884,6.18012115
mp-774246,4.284270288
mp-752672,6.470144177
mp-5370,7.195147377
mp-755673,8.908436625
mp-1192373,4.072974097
mp-1188687,3.706353987
mp-541740,4.632308745
mp-976726,6.581364557
mp-17953,4.758582695
mp-696736,2.727632005
mp-29366,4.700195532
mp-961659,5.951367128
mp-18057,7.139181974
mp-8180,2.267301962
mp-755752,3.412098601
mp-557763,6.452418361
mp-3051,3.885094989
mp-4887,6.747105689
mp-28885,2.765414391
mp-31220,4.572881194
mp-682,2.692672574
mp-29676,7.493835487
mp-17722,7.768096809
mp-1191492,4.81344122
mp-30100,4.205295678
mp-30247,2.304077673
mp-781707,5.189845996
mp-7193,6.157770346
mp-752579,7.303509548
mp-1070099,4.603950556
mp-7137,6.371288707
mp-5387,5.316367852
mp-1021328,0.433068261
mp-27198,3.28166575
mp-866648,6.112636893
mp-6964,6.268536301
mp-31118,6.224039879
mp-766236,8.048746013
mp-14133,5.827227863
mp-17308,5.917717577
mp-216,3.750786446
mp-4819,4.253065813
mp-781505,4.603333877
mp-34932,2.555174733
mp-755417,4.752257036
mp-10419,3.918575002
mp-1192065,6.092987732
mp-1192091,5.37580963
mp-1209470,7.054557152
mp-12533,7.857130974
mp-15012,1.813158922
mp-18620,2.739480601
mp-7638,7.889694756
mp-769317,5.615799985
mp-1072114,8.3771089
mp-754237,6.974169413
mp-18229,7.176796269
mp-11178,6.111689347
mp-12931,8.298047497
mp-1019509,2.568795528
mp-31417,7.402600645
mp-9582,6.373592868
mp-3432,6.56142616
mp-1187172,3.986655688
mp-2964,2.049988406
mp-2652,4.892007864
mp-924129,7.6235807
mp-755287,4.39799808
mp-1202362,8.436532196
mp-510557,3.177868264
mp-772047,3.953446604
mp-29162,5.609356196
mp-770559,8.6817487
mp-11824,2.59983049
mp-778814,9.200205373
mp-9437,8.448734024
mp-9212,2.668605853
mp-181,4.087239819
mp-1209910,6.759915935
mp-972825,0.506951079
mp-768605,6.968368469
mp-1045,6.39558306
mp-553921,6.605006905
mp-19005,5.691973627
mp-35267,3.014918775
mp-757688,6.04694116
mp-189,8.03512979
mp-5489,9.223565362
mp-1212749,4.253855531
mp-1105726,9.438592811
mp-4609,6.817062493
mp-29698,4.121678227
mp-31112,7.749159189
mp-530262,2.264412819
